Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
696743;Pokotylivka;Pokotylivka;Pakatyliuka,Pokatilovka,Pokotilivka,Pokotilovka,Pokotylivka,Pokotyliwka,Pokotılivka,bo ke di li fu ka,Пакатыліўка,Покотиловка,Покотилівка,Պոկոտիլովկա,波科蒂利夫卡;P;PPL;UA;Ukraine;;07;6312;;;9962;;153;Europe/Kyiv;2022-10-27;Ukraine;49.91343, 36.17511
697018;Pobuzke;Pobuzke;Pobouzke,Pobouzké,Pobugskoe,Pobuz'ke,Побугское,Побузьке;P;PPL;UA;Ukraine;;10;3502;;;5897;149;124;Europe/Kyiv;2022-10-27;Ukraine;48.1595, 30.59247
697038;Pniv;Pniv;Pnev,Pniow,Pniv,Pniw,Pniów,Pnyuv,Pnіv,pu ni fu,Пнев,Пнів,普尼夫;P;PPL;UA;Ukraine;;06;2612;;;4443;;452;Europe/Kyiv;2022-10-27;Ukraine;48.61487, 24.52783
697273;Petrivske;Petrivske;Petrivs'ke,Petrivske,Petrivs’ke,Petrovskaya,Petrovskoe,Petrovskoye,Петровское,Петрівське;P;PPL;UA;Ukraine;;07;6304;;;3275;;72;Europe/Kyiv;2022-10-27;Ukraine;49.17421, 36.89548
697537;Pishchanka;Pishchanka;Peschanka,Pichtchanka,Pisceanka,Pishhanka,Pișceanka,Песчанка,Піщанка;P;PPL;UA;Ukraine;;23;0510;;;5311;232;263;Europe/Kyiv;2023-01-19;Ukraine;48.21249, 28.88056
697543;Pischchana;Pischchana;Pichtchanka,Pishhana,Піщана;P;PPL;UA;Ukraine;;17;5112;;;3234;115;114;Europe/Kyiv;2022-10-27;Ukraine;48.12918, 29.73086
697614;Pershotravneve;Pershotravneve;Gasan-Aspag,Hasanaspaga,Khasan-Aspaga,Pershotravneve,Pershotravnevoye,Pervomayskoye,Першотравневе;P;PPL;UA;Ukraine;;17;5108;;;2046;17;16;Europe/Kyiv;2022-10-27;Ukraine;45.48168, 29.04623
697741;Perehinske;Perehinske;Pehrehginskeh,Peregins'ke,Pereginske,Pereginskoe,Perehinske,Perehinsko,Perehińsko,Péréhinské,pei lei xin si kai,prhynsqh,prhynsqw,Перегинское,Перегінське,Пэрэгінскэ,פרהינסקה,פרהינסקו,佩雷欣斯凯;P;PPL;UA;Ukraine;;06;2606;;;12681;466;479;Europe/Kyiv;2023-05-01;Ukraine;48.81118, 24.19196
697817;Pavlysh;Pavlysh;Pavlish,Pavlych,Pavlysh,Павлиш,Павлыш;P;PPL;UA;Ukraine;;10;3508;;;4632;103;103;Europe/Kyiv;2022-10-27;Ukraine;48.92301, 33.36076
697953;Parutyne;Parutyne;Il'inskoye,Ol'vija,Olbia du Pont,Olvia Pontiki,Paroutyne,Paroutyné,Parutine,Parutino,Parutyne,Parutîne,Pаrutynе,pa lu ji nie,Ольвія,Парутине,Парутино,Պարուտինո,Ὀλβία Ποντική,帕魯季涅;P;PPL;UA;Ukraine;;16;4806;;;1996;24;28;Europe/Kyiv;2022-10-27;Ukraine;46.70538, 31.89709
698008;Pantayivka;Pantayivka;Pantaevka,Pantaivka,Pantaïvka,Пантаевка,Пантаївка;P;PPL;UA;Ukraine;;10;3508;;;2633;182;185;Europe/Kyiv;2022-10-27;Ukraine;48.67691, 32.89802
698110;Ozerna;Ozerna;Jezierna,Ozerna,Ozernaja,Ozernaya,Ozernyani,Ozernyany,Ozërnaya,Yezerna,Озерна,Озерная;P;PPL;UA;Ukraine;;22;6104;;;3451;;351;Europe/Kyiv;2022-12-23;Ukraine;49.62826, 25.33029
698204;Ostrivne;Ostrivne;Cotul Chitaiului,Kodkitay,Kodnitay,Kotu Kitaguluy,Kotul-Kitayuluy,Ostrivne,Ostrovnoye,Острівне;P;PPL;UA;Ukraine;;17;5108;;;1306;8;11;Europe/Kyiv;2022-10-27;Ukraine;45.76031, 29.15348
698523;Vilshanka;Vilshanka;Ol'shanka,Vil'shanka,Vilchanka,Вільшанка,Ольшанка;P;PPLA2;UA;Ukraine;;10;3502;;;4596;93;92;Europe/Kyiv;2022-10-27;Ukraine;48.23421, 30.87285
699341;Novopetrivske;Novopetrivske;Novopetrivs'ke,Novopetrivske,Novopetrovskoe,Novopétrivské,Новопетровское,Новопетрівське;P;PPL;UA;Ukraine;;16;4806;;;2369;29;35;Europe/Kyiv;2022-10-27;Ukraine;47.21275, 31.80568
699347;Novopetrivka;Novopetrivka;Novo-Petrovka Pervaya,Novopetrivka,Novopetrovka,Novopetrovskoye,Новопетрівка;P;PPL;UA;Ukraine;;17;5114;;;2091;29;24;Europe/Kyiv;2022-10-27;Ukraine;47.03498, 29.88667
699427;Novomykolaivka;Novomykolaivka;Novomikolaivka,Novomykolaivka,Novomykolayivka,Novonikolayevka,Новомиколаївка;P;PPL;UA;Ukraine;;16;4806;;;1161;51;50;Europe/Kyiv;2022-10-27;Ukraine;46.96608, 32.3587
699583;Novogrigoryevka;Novogrigoryevka;Novogrigor'evka,Novogrigorivka,Novogrigoryevka,Новогригорьевка,Новогригорівка;P;PPLA3;UA;Ukraine;;11;0104;11152975;;1002;26;29;Europe/Simferopol;2022-10-27;Ukraine;45.452, 34.60378
699901;Lashkivka;Lashkivka;Lachkivka,Laschiuca,Lashkivka,Lashkovka,Lașchiuca,Лашковка,Лашківка;P;PPL;UA;Ukraine;;03;7306;;;1643;244;194;Europe/Kyiv;2022-10-27;Ukraine;48.41667, 25.78333
699933;Nyzy;Nyzy;Nizi,Nizy,Nysy,Nyzy,Nîzî,Nızı,ni ji,Низи,Низы,Нызы,Նիզի,尼濟;P;PPL;UA;Ukraine;;21;5908;;;2819;;126;Europe/Kyiv;2022-10-27;Ukraine;50.78281, 34.78441
700160;Mykolayivka;Mykolayivka;Ganskoye,Mikolaivka,Mykolaivka,Mykolaïvka,Миколаївка;P;PPL;UA;Ukraine;;17;5102;;;1423;56;66;Europe/Kyiv;2022-10-27;Ukraine;47.53673, 30.24611
700175;Mykolaivka;Mykolaivka;Kalagleya,Mikolaivka,Mykolaivka,Mykolayivka,Nikolayevka,Миколаївка;P;PPL;UA;Ukraine;;17;5110;;;1448;32;40;Europe/Kyiv;2022-10-27;Ukraine;46.30549, 30.33226
700271;Nestoita;Nestoita;Nestoita,Nestoyita,Нестоїта;P;PPL;UA;Ukraine;;17;5112;;;1698;138;123;Europe/Kyiv;2022-10-27;Ukraine;47.76793, 29.3511
700509;Nadrichne;Nadrichne;Cioara Murza,Nadrechnoe,Nadrichne,Nadritchne,Nadritchné,na de li qi nie,Надречное,Надрічне,納德里奇涅;P;PPL;UA;Ukraine;;17;5106;;;1493;80;79;Europe/Kyiv;2022-10-27;Ukraine;46.3703, 29.10606
700918;Mohyliv-Podilskyy;Mohyliv-Podilskyy;Moghilau,Moghilău,Mogiliv-Podil's'kij,Mogiliv-Podilski,Mogiljov-Podol'skij,Mohiljiv-Podiljski,Mohyliv-Podilskyi,Mohyliv-Podilskyï,Mohyliw-Podilskyj,Mohylow Podolski,Mohylów Podolski,mwgylb,mwhylyb-pwdylsqy,mʼhylʻww,Могилёв-Подольский,Могилів-Подільський,Могиљив-Подиљски,מאהילעװ,מוגילב,מוהיליב-פודילסקי;P;PPLA2;UA;Ukraine;;23;0508;;;30589;79;66;Europe/Kyiv;2023-06-16;Ukraine;48.44278, 27.79975
701242;Mikhaylovka;Mikhaylovka;Karamin,Mikhajlivka,Mikhajlovka,Mikhaylovka,Карами́н,Михайловка,Михайлівка;P;PPLA3;UA;Ukraine;;11;0104;11152974;;2241;26;25;Europe/Simferopol;2022-10-27;Ukraine;45.52838, 34.64058
701845;Mar'yinka;Mar'yinka;Maryinka,Mar'inka,Mareyka,Mariinka,Marinka,Marjinka,Mar’inka,Mar”yinka,Màrinka,ma lin ka,marinkʼa,maryynka  awkrayn,Марьинка,Мар’інка,Мар’їнка,مارئینکا، اوکراین,მარინკა,馬林卡,马林卡;P;PPL;UA;Ukraine;;05;1416;;;9089;;139;Europe/Kyiv;2023-05-03;Ukraine;47.94527, 37.50544
702072;Malokaterynivka;Malokaterynivka;Krasnokutivka,Malokaterinivka,Malokaterinovka,Malokaterynivka,Malokatérynivka,Краснокутівка,Малокатериновка,Малокатеринівка;P;PPL;UA;Ukraine;;26;2306;;;3320;45;52;Europe/Kyiv;2022-12-13;Ukraine;47.6557, 35.25733
702149;Stantsiyne;Stantsiyne;Stancijne,Stancionnoe,Stantsiine,Stantsiïné,Станционное,Станційне;P;PPL;UA;Ukraine;;16;4802;;;1532;93;102;Europe/Kyiv;2022-10-27;Ukraine;47.68615, 32.57261
703120;Livyntsi;Livyntsi;Levincy,Levinti,Levinți,Livinci,Livyntsi,Левинцы,Лівинці;P;PPL;UA;Ukraine;;03;7304;;;1452;185;198;Europe/Kyiv;2022-10-27;Ukraine;48.4085, 26.61002
703229;Leninskoye;Leninskoye;Kir-Bajljar,Lenindorf,Lenins'ke,Leninskoe,Leninskoye,Кир-Байляр,Лениндо́рф,Ленинское,Ленінське;P;PPLA3;UA;Ukraine;;11;0112;11152919;;1725;89;87;Europe/Simferopol;2022-10-27;Ukraine;45.26844, 34.05023
703922;Krutenky;Krutenky;Dinautsi,Kruten'ki,Krutenky,Kruten’ki,Tulburen',Tulbureni,Tulburen’,Крутеньки;P;PPL;UA;Ukraine;;03;7304;;;1070;192;192;Europe/Kyiv;2022-10-27;Ukraine;48.37264, 26.5479
704422;Pokrovsk;Pokrovsk;Grishino,Krasnoarmejsk,Krasnoarmeysk,Krasnoarmeyskoye,Krasnoarmiisk,Krasnoarmijs'k,Krasnoarmiys'k,Krassnoarmeiskoje,Pokrovs'k,Pokrovsk,Pokrowsk,Красноармейск,Красноармійськ,Покровск,Покровськ;P;PPLA2;UA;Ukraine;;05;1416;;;60127;;204;Europe/Kyiv;2024-02-08;Ukraine;48.2824, 37.17772
704665;Horbova;Horbova;Gorbova,Horbova,Горбова;P;PPL;UA;Ukraine;;03;7306;;;2969;155;162;Europe/Kyiv;2022-10-27;Ukraine;48.2, 26.16667
705235;Komarivtsi;Komarivtsi;Komareshti,Komarivci,Komarivtsi,Komarovtsi,Komarovtsy,Комарівці;P;PPL;UA;Ukraine;;03;7306;;;1610;374;375;Europe/Kyiv;2022-10-27;Ukraine;48.19862, 25.57956
705301;Koloski;Koloski;Koloski,Oraz,Колоски,Ора́з;P;PPL;UA;Ukraine;;11;0108;11153104;;1116;36;38;Europe/Simferopol;2022-10-27;Ukraine;45.26936, 33.29386
706232;Khotiv;Khotiv;Khotiv,Khotov,Хотов,Хотів;P;PPL;UA;Ukraine;;13;3212;;;4569;;128;Europe/Kyiv;2022-10-27;Ukraine;50.33069, 30.46836
706244;Khotyn;Khotyn;Chocim,Chocimi csata,Chotyn,Hotin,Khotin,Khotyn,hotin,huo jing,hwtyn,khwtyn,Ĥotin,Хотин,חוטין,خوتين,خوتین,霍京,호틴;P;PPL;UA;Ukraine;;03;7304;;;8936;244;247;Europe/Kyiv;2023-05-03;Ukraine;48.50555, 26.48978
707744;Ichnia;Ichnia;Ichnia,Ichnja,Ichnya,Itschnja,Malaya Ichnya,Ічня,Ичня;P;PPL;UA;Ukraine;;02;7408;;;10390;;155;Europe/Kyiv;2023-05-01;Ukraine;50.86258, 32.39425
709270;Eskhar;Eskhar;Ehskhar,Eschar,Eshar,Esjar,Eskhar,Esxar,Exsar,ai si ha er,askhar,askhar  mhafzt kharkwf,Ésjar,Εσχάρ,Есхар,Эсхар,Էսխար,إسخار، محافظة خاركوف,اسخار,埃斯哈尔,埃斯哈爾;P;PPL;UA;Ukraine;;07;6314;;;5349;;105;Europe/Kyiv;2022-10-27;Ukraine;49.79736, 36.59025
709909;Dobromyl;Dobromyl;Dobromil',Dobromil’,Dobromyl,Dobromyl',Dobromyl’,Добромиль;P;PPL;UA;Ukraine;;15;4608;;;4537;;298;Europe/Kyiv;2022-10-27;Ukraine;49.57086, 22.78666
710041;Dykanka;Dykanka;Dikan'ka,Dykanka,Диканька;P;PPLA2;UA;Ukraine;;18;5308;;;7662;155;170;Europe/Kyiv;2022-10-27;Ukraine;49.82586, 34.522
710243;Davydivka;Davydivka;Davideni,Davidino,Davidivka,Davidovka,Davydivka,Davydovka,Давидівка,Давыдовка;P;PPL;UA;Ukraine;;03;7306;;;3344;432;425;Europe/Kyiv;2022-10-27;Ukraine;48.13802, 25.54683
710460;Chunkiv;Chunkiv;Chun'kiv,Chun'kov,Cincau,Cincău,Tchounkiv,Чуньков,Чуньків;P;PPL;UA;Ukraine;;03;7306;;;1414;235;221;Europe/Kyiv;2022-10-27;Ukraine;48.59251, 25.81858
710653;Chornianka;Chornianka;Chernen'ka,Chernen’ka,Chernjanka,Chernyanka,Chornianka,Chornjanka,Chornyanka,Чернянка,Чорнянка;P;PPL;UA;Ukraine;;08;6506;;;3363;;12;Europe/Kyiv;2022-10-27;Ukraine;46.65175, 33.35964
710719;Chernivtsi;Chernivtsi;CWC,Cernauti,Cernivci,Cernivciai,Cernivco,Cernivtsi,Cernovci,Cernovice,Cernăuţi,Cernăuți,Charnaucy,Chernivci,Chernivtsi,Chernovci,Chernovcy,Chernovits,Chernovitsy,Chernovsi,Chernovtsy,Csernyivci,Czerniowce,Czernovicum,Czernowitz,Tchernivtsi,Tjernivtsi,Tschernowitz,Tsernivtsi,Tsjernivtsi,Txernivtsi,Txernivtsí,Tšernivtsi,cheleuniuchi,chernovtsi,cheruniutsui,chrnywtsy,chyrnywtsy,qie er nuo fu ce,zrnwbyz,Çernivtsi,Çernivtsı,Ĉernivco,Černivci,Černivciai,Černovci,Černovice,Čerņivci,Чарнаўцы,Чернивци,Черновци,Черновцы,Чернівці,Чернівцї,Չեռնովցի,טשערנאוויץ,צרנוביץ,چرنیوتسی,چیرنیوتسی,ჩერნოვცი,チェルニウツィー,切爾諾夫策,체르니우치;P;PPLA;UA;Ukraine;;03;7306;;;265471;;260;Europe/Kyiv;2023-01-22;Ukraine;48.29045, 25.93241
711221;Vesnyane;Vesnyane;Vesniane,Vesniané,Vesnjane,Vesnjanoe,Весняне,Весняное;P;PPL;UA;Ukraine;;16;4806;;;1393;55;55;Europe/Kyiv;2022-10-27;Ukraine;46.97783, 31.88733
711637;Borodino;Borodino;Baradzino,Borodino,Borodinó,bo luo di nuo,Барадзіно,Бородино,Бородіно,博罗迪诺;P;PPL;UA;Ukraine;;17;5106;;;1545;56;56;Europe/Kyiv;2022-10-27;Ukraine;46.30239, 29.23965
712212;Shchaslyve;Shchaslyve;Chtchaslyve,Chtchaslyvé,Schastlivoe,Shhaslive,Счастливое,Щасливе;P;PPL;UA;Ukraine;;16;4806;;;1067;52;54;Europe/Kyiv;2022-10-27;Ukraine;46.90641, 31.47411
713658;Oleksandrivka;Oleksandrivka;Aleksandrovka,Oleksandrivka,Александровка,Олександрівка;P;PPL;UA;Ukraine;;16;4804;;;5200;29;24;Europe/Kyiv;2022-10-27;Ukraine;47.69009, 31.27756
7018913;Nekrasovo;Nekrasovo;Bol'shevik,Nekrasove,Nekrasovo,Большевик,Некрасове,Некрасово;P;PPL;UA;Ukraine;;11;0112;11152927;;1026;49;49;Europe/Simferopol;2022-10-27;Ukraine;45.42453, 34.28545
7021000;Suvorovo;Suvorovo;Suvorove,Suvorovo,Суворове,Суворово;P;PPL;UA;Ukraine;;11;0114;;;1357;10;9;Europe/Simferopol;2022-10-27;Ukraine;46.08865, 33.688
7037694;Chervonoye;Chervonoye;Chervone,Chervonnoe,Chervonoye,Червоне,Червонное;P;PPL;UA;Ukraine;;11;0108;11153101;;2007;26;22;Europe/Simferopol;2022-10-27;Ukraine;45.12294, 33.68662
7303923;Stepove;Stepove;Stepove,Stepovoe,Stépové,Степове,Степовое;P;PPL;UA;Ukraine;;17;5114;;;1549;53;53;Europe/Kyiv;2022-10-27;Ukraine;46.70385, 30.07919
8504665;Motovylivka;Motovylivka;Chernecha Motovilivka,Chervona Motovilivka,Kazenna Motovilivka,Malaja Motovilovka,Motovilivka,Motovilovka,Казенна Мотовилівка,Малая Мотовиловка,Мотовиловка,Мотовилівка,Червона Мотовилівка,Чернеча Мотовилівка;P;PPL;UA;Ukraine;;13;3214;;;3499;;184;Europe/Kyiv;2023-03-31;Ukraine;50.15821, 30.07421
9983651;Lativka;Lativka;Kotovka,Lativka,Котовка,Латівка;P;PPL;UA;Ukraine;;17;5110;;;2600;30;31;Europe/Kyiv;2022-10-27;Ukraine;46.56555, 30.71518
11497259;Smotrych;Smotrych;Smotrich,Tatariski,Смотрич,Татариски;P;PPL;UA;Ukraine;;09;6802;;;1254;;213;Europe/Kyiv;2022-10-27;Ukraine;48.66149, 26.56031
11817987;Tarasivtsi;Tarasivtsi;Tarasauti,Tarasivci,Tarasovcy,Tarassivtsi,Tărăsăuți,Тарасовцы,Тарасівці;P;PPL;UA;Ukraine;;03;7306;;;5330;127;129;Europe/Kyiv;2022-10-27;Ukraine;48.20557, 26.36444
710815;Chereshenka;Chereshenka;Chereshen'ka,Chereshenka,Chereshnov,Chireshel',Chireshel’,Черешенька;P;PPL;UA;Ukraine;;03;7302;;;1084;441;448;Europe/Kyiv;2022-10-27;Ukraine;48.21901, 25.27199
712131;Krynychne;Krynychne;Biriukove,Birjukove,Birjukovo,Birjukowo,Birukove,Biryukove,Biryukovka,Biryukovo,Krinichnaya,Krinichne,Krynychne,Бирюково,Бірюкове,Криничне;P;PPL;UA;Ukraine;;14;4404;;;3951;;204;Europe/Kyiv;2023-05-01;Ukraine;47.95631, 39.73843
712260;Beryslav;Beryslav;Berislav,Beryslav,Beryslavas,Beryslaw,Berysław,Berîslav,Berıslav,Béryslav,Kazikermen,Vitovtova mitnicja,bei li si la fu,berislavi,bryslaf,byryslaf,Берислав,Вітовтова митниця,Казикермен,Բերիսլավ,بریسلاف,بيريسلاف,ბერისლავი,貝里斯拉夫;P;PPLA2;UA;Ukraine;;08;6502;;;12417;45;34;Europe/Kyiv;2022-10-27;Ukraine;46.83851, 33.42664
712794;Barvinkove;Barvinkove;Barvenkova,Barvenkovo,Barvinkove,Barvinkovė,Barvynkove,Barwenkowa,Barwinkowe,ba wen ke fu,barfynkwfy,barwynkwfh,Барвенково,Барвинкове,Барвінкове,Բարվենկովո,بارفينكوفي,باروینکوفه,ბარვენკოვო,巴文科伏;P;PPL;UA;Ukraine;;07;6304;;;7840;;89;Europe/Kyiv;2023-05-01;Ukraine;48.90595, 37.02278
864933;Smyha;Smyha;Smiga,Smyga,Smyha,Смига,Смыга;P;PPL;UA;Ukraine;;19;5604;;;2800;;225;Europe/Kyiv;2022-10-27;Ukraine;50.2391, 25.76575
687065;Blahodatne;Blahodatne;Biliche,Bilicze,Blagodatne,Blahodatne,Vilichi,Zhovtneve,Zhovtnevoye,Благодатне,Жовтневе;P;PPL;UA;Ukraine;;24;0702;;;4652;;214;Europe/Kyiv;2022-10-27;Ukraine;50.66365, 24.24918
687284;Zernovoye;Zernovoye;Jakubovka,Zernove,Zernovoe,Zernovoye,Зернове,Зерновое,Яку́бовка;P;PPLA3;UA;Ukraine;;11;0112;11153115;;1023;76;76;Europe/Simferopol;2022-10-27;Ukraine;45.32364, 34.48099
687519;Zavet-Leninskiy;Zavet-Leninskiy;Kuchuk-Alkaly,Zavet-Leninskij,Zavet-Leninskiy,Zavit-Lenins'kij,Завет-Ленинский,Завіт-Ленінський,Кучу́к-Алкалы́;P;PPLA3;UA;Ukraine;;11;0106;11152847;;2222;6;5;Europe/Simferopol;2022-10-27;Ukraine;45.86258, 34.3916
687826;Zalishchyky;Zalishchyky;Zaleshhiki,Zaleszczyki,Zalichchyky,Zalisciiki,Zalishhiki,Zalișciîkî,Залещики,Заліщики;P;PPL;UA;Ukraine;;22;6106;;;8928;160;172;Europe/Kyiv;2023-05-01;Ukraine;48.64098, 25.7317
688449;Yarkoye;Yarkoye;Bij-Su-Kovche,Jarke,Jarkoe,Yarkoye,Бий-Су-Ковче́,Ярке,Яркое;P;PPLA3;UA;Ukraine;;11;0106;11152869;;1807;31;30;Europe/Simferopol;2022-10-27;Ukraine;45.6912, 34.26323
688903;Voykovo;Voykovo;Ajbar,Vojkove,Vojkovo,Voykovo,Айба́р,Войкове,Войково;P;PPLA3;UA;Ukraine;;11;0112;11152993;;1694;44;44;Europe/Simferopol;2022-10-27;Ukraine;45.51222, 33.87482
689497;Vishnyovka;Vishnyovka;Tarkhan,Vishnivka,Vishnjovka,Vishnyovka,Вишнёвка,Вишнівка,Тарха́н;P;PPLA3;UA;Ukraine;;11;0114;11152947;;995;5;4;Europe/Simferopol;2022-10-27;Ukraine;45.95966, 33.95289
689584;Vilnyansk;Vilnyansk;Chervonoarmijs'ke,Chervonoarmiyske,Krasnoarmijs'ke,Krasnoarmiyske,Sofiivka,Sofiyivka,Vil'njans'k,Viljnjansk,Villniansk,Vilniansk,Vol'njansk,Wilnjansk,Вольнянск,Вільнянськ,Красноармійське,Софіївка,Червоноармійське;P;PPLA2;UA;Ukraine;;26;2306;;;15044;149;148;Europe/Kyiv;2022-12-19;Ukraine;47.94768, 35.44034
690520;Valyava;Valyava;Valeva,Valiava,Valjava,Валява;P;PPL;UA;Ukraine;;03;7306;;;1521;249;235;Europe/Kyiv;2022-10-27;Ukraine;48.43491, 25.84069
690789;Ukrainka;Ukrainka;Kurtsy,Ukrainka,Ukrayinka,Українка;P;PPL;UA;Ukraine;;11;0116;11152617;;2539;344;361;Europe/Simferopol;2022-10-27;Ukraine;44.8865, 34.1407
690804;Uhryniv;Uhryniv;Dolishniy Uhryniv,Gorishnyy Ugrinov,Ugriniv,Ugrinov,Ugryniv,Ugrynov-Gurny,Uhryniv,Угринів;P;PPL;UA;Ukraine;;06;2604;;;3090;;265;Europe/Kyiv;2022-10-27;Ukraine;48.9552, 24.69292
690931;Turiatka;Turiatka;Tureatca,Turiatka,Turjatka,Turyatka,Турятка;P;PPL;UA;Ukraine;;03;7306;;;1908;368;363;Europe/Kyiv;2022-10-27;Ukraine;48.04474, 26.14471
691919;Tankovoye;Tankovoye;Bijuk-Sjuren',Tankove,Tankovoe,Tankovoye,Бию́к-Сюре́нь,Танкове,Танковое;P;PPL;UA;Ukraine;;11;0102;11152817;;1639;129;150;Europe/Simferopol;2022-10-27;Ukraine;44.65829, 33.80929
692016;Svyatogorsk;Svyatogorsk;Banno-Tat'yanovka,Banno-Tat’yanovka,Bannovskiy,Bannovskoye,Slavyanogorsk,Slovyanohirs'k,Slov”yanohirs’k,Sviatohirsk,Svjatogirs'k,Svjatogorsk,Svyatogorsk,Svyatohirsk,Святогорск,Святогірськ;P;PPL;UA;Ukraine;;05;1412;;;4309;;69;Europe/Kyiv;2022-10-27;Ukraine;49.04101, 37.57194
692416;Stryzhavka;Stryzhavka;Strizhavka,Stryjavka,Стрижавка;P;PPL;UA;Ukraine;;23;0502;;;9165;234;249;Europe/Kyiv;2022-10-27;Ukraine;49.30955, 28.47208
692742;Stari Kuty;Stari Kuty;Kuty Stare,Kuty Stary,Kuty Staryye,Stari Kuti,Stari Kuty,Staryye Kuty,Старі Кути;P;PPL;UA;Ukraine;;06;2610;;;5068;;381;Europe/Kyiv;2022-10-27;Ukraine;48.27943, 25.163
692866;Stara Syniava;Stara Syniava;Stara Sieniawa,Stara Sinjava,Stara Syniava,Staraja Sinjava,Стара Синява,Старая Синява;P;PPLA2;UA;Ukraine;;09;6804;;;5311;267;272;Europe/Kyiv;2022-12-26;Ukraine;49.59709, 27.615
693598;Slatyne;Slatyne;Kuliki,Poselok Slatino,Posëlok Slatino,Slatine,Slatino,Slatiné,Slatyne,Slatyneh,Slatıne,Słatyne,si la di nei,Σλάτινε,Слатине,Слатино,Слатынэ,Սլատինո,斯拉蒂内;P;PPL;UA;Ukraine;;07;6312;;;6544;;132;Europe/Kyiv;2022-10-27;Ukraine;50.21041, 36.15376
694526;Sentianivka;Sentianivka;Frounze,Frunse,Frunze,Sentianiwka,Sentjanivka,Sentjaniwka,Sentjanovka,Sentyanivka,Sentyanovka,Taisivka,fu lun ze,Сентяновка,Сентянівка,Таїсівка,Фрунзе,弗倫澤;P;PPL;UA;Ukraine;;14;4402;;;3140;;81;Europe/Kyiv;2023-05-01;Ukraine;48.66972, 38.75028
694910;Saki;Saki;Sakai,Saki,Sako,Saky,Sakî,Sakõ,Saq,Szaki,sa ji,Σάκι,Саки,Սակի,საკი,薩基;P;PPL;UA;Ukraine;;11;0108;;;28322;;17;Europe/Simferopol;2023-09-02;Ukraine;45.13424, 33.59996
695016;Rynhach;Rynhach;Rangaci,Rengach,Ringach,Ryngach,Rynhach,Rynhatch,Rângaci,Рингач;P;PPL;UA;Ukraine;;03;7306;;;1165;165;159;Europe/Kyiv;2022-10-27;Ukraine;48.30953, 26.24408
695320;Rozhniv;Rozhniv;Rojniv,Roschniw,Rozhnev,Rozhniu,Rozhniv,Rozhnov,Rozhnyuv,Rozjniv,Rozniv,Roznov,Roznow,Rożnów,Rоžnіv,luo ri ni fu,Рожнов,Рожнів,Рожніў,羅日尼夫;P;PPL;UA;Ukraine;;06;2610;;;5351;;279;Europe/Kyiv;2022-12-24;Ukraine;48.36465, 25.23109
695337;Rozivka;Rozivka;Bolakcheli,Bulancheli,Rosenfeld,Rozenfel'd,Rozenfel’d,Rozivka,Rozovka,Болакчелі,Розівка;P;PPL;UA;Ukraine;;17;5104;;;1010;31;31;Europe/Kyiv;2022-10-27;Ukraine;46.04445, 29.89882
696557;Popilnia;Popilnia;Popel'nja,Popel'nya,Popil'nja,Popilnia,Попельня,Попільня;P;PPL;UA;Ukraine;;27;1804;;;6109;;212;Europe/Kyiv;2022-10-27;Ukraine;49.9532, 29.45265
696643;Poltava;Poltava;PLV,Paltava,Poltav,Poltava,Poltavae,Poltave,Poltavo,Poltawa,Połtawa,Pultava,bo er ta wa,bwltafa,poltaba,porutavua,pwltawa,pwltbh,Палтава,Полтав,Полтавæ,Полтава,Полтаве,Պոլտավա,פאלטאווע,פולטבה,بولتافا,پولتاوا,პოლტავა,ポルタヴァ,波尔塔瓦,폴타바;P;PPLA;UA;Ukraine;;18;5308;;;283402;156;160;Europe/Kyiv;2023-01-22;Ukraine;49.58925, 34.55367
697077;Plodovoye;Plodovoye;Azek,Plodove,Plodovoe,Plodovoye,Азе́к,Плодове,Плодовое;P;PPLA3;UA;Ukraine;;11;0102;11152819;;1090;97;119;Europe/Simferopol;2022-10-27;Ukraine;44.87156, 33.85615
697608;Pershotravneve;Pershotravneve;Pehrshatraunehveh,Perchotravneve,Perschotrawnewe,Pershotravneve,Pershotravnevi,Pershotravnevoe,Pershotravnevoye,Persjotravneve,Persotravneve,Perszotrawnewe,Perxotravneve,Perşotravneve,Peršotravneve,Perșotravneve,pei er shao te la fu nei wei,Першотравневе,Першотравневи,Першотравневое,Пэршатраўнэвэ,佩尔绍特拉夫内韦;P;PPL;UA;Ukraine;;27;1806;;;2350;;186;Europe/Kyiv;2022-10-27;Ukraine;51.39287, 28.86837
698232;Ostroh;Ostroh;Astrog,Ostrog,Ostroh,Ostroha,Ostrohas,Ostrug,Ostróg,Osztroh,ao si te luo he,awstrwh,osutorofu,Астрог,Острог,Օստրոգ,אוסטרוה,اوستروه,ოსტროგი,オストロフ,奧斯特羅赫;P;PPL;UA;Ukraine;;19;5606;;;14894;;219;Europe/Kyiv;2023-04-30;Ukraine;50.32942, 26.51425
698606;Oleshnyk;Oleshnyk;Egres,Egresh,Oleshnik,Oleshnyk,Олешник;P;PPL;UA;Ukraine;;25;2102;;;4696;;126;Europe/Kyiv;2022-12-13;Ukraine;48.16532, 22.96249
